229,0.1087,229,0.038526,229,0.006165,229,0.0061167
230,0.10773,230,0.038179,230,0.0061653,230,0.0061181
231,0.10676,231,0.037832,231,0.0061657,231,0.0061195
232,0.10579,232,0.037485,232,0.0061661,232,0.0061208
233,0.10483,233,0.037138,233,0.0061664,233,0.006122
234,0.10386,234,0.036791,234,0.0061668,234,0.0061232
235,0.10289,235,0.036444,235,0.0061671,235,0.0061244
236,0.10192,236,0.036097,236,0.0061674,236,0.0061255
237,0.10096,237,0.03575,237,0.0061678,237,0.0061267
238,0.09999,238,0.035403,238,0.0061681,238,0.0061279
239,0.099022,239,0.035068,239,0.0061684,239,0.006129
240,0.098055,240,0.034746,240,0.0061687,240,0.0061302
